,crime,cuadrante,difference,end_period1,end_period2,period1_count,period2_count,population,sector,start_period1,start_period2
13815,ROBO DE VEHICULO AUTOMOTOR C.V.,N-4.3.1,-1,2020-05,2021-05,3,2,9916.0,MERCED-BALBUENA,2019-06,2020-06
13816,ROBO DE VEHICULO AUTOMOTOR C.V.,N-4.3.10,-1,2020-05,2021-05,6,5,9749.0,MERCED-BALBUENA,2019-06,2020-06
13817,ROBO DE VEHICULO AUTOMOTOR C.V.,N-4.3.11,2,2020-05,2021-05,0,2,12330.0,MERCED-BALBUENA,2019-06,2020-06
13818,ROBO DE VEHICULO AUTOMOTOR C.V.,N-4.3.2,0,2020-05,2021-05,4,4,6463.0,MERCED-BALBUENA,2019-06,2020-06
13819,ROBO DE VEHICULO AUTOMOTOR C.V.,N-4.3.3,0,2020-05,2021-05,3,3,10015.0,MERCED-BALBUENA,2019-06,2020-06
13820,ROBO DE VEHICULO AUTOMOTOR C.V.,N-4.3.4,-1,2020-05,2021-05,1,0,7676.0,MERCED-BALBUENA,2019-06,2020-06
13821,ROBO DE VEHICULO AUTOMOTOR C.V.,N-4.3.5,2,2020-05,2021-05,0,2,10187.0,MERCED-BALBUENA,2019-06,2020-06
13822,ROBO DE VEHICULO AUTOMOTOR C.V.,N-4.3.6,0,2020-05,2021-05,2,2,9859.0,MERCED-BALBUENA,2019-06,2020-06
13823,ROBO DE VEHICULO AUTOMOTOR C.V.,N-4.3.7,-1,2020-05,2021-05,1,0,6238.0,MERCED-BALBUENA,2019-06,2020-06
13824,ROBO DE VEHICULO AUTOMOTOR C.V.,N-4.3.8,2,2020-05,2021-05,0,2,5309.0,MERCED-BALBUENA,2019-06,2020-06
13825,ROBO DE VEHICULO AUTOMOTOR C.V.,N-4.3.9,-7,2020-05,2021-05,7,0,9195.0,MERCED-BALBUENA,2019-06,2020-06
13826,ROBO DE VEHICULO AUTOMOTOR C.V.,N-4.4.1,-5,2020-05,2021-05,7,2,5774.0,CONGRESO,2019-06,2020-06
13827,ROBO DE VEHICULO AUTOMOTOR C.V.,N-4.4.2,-2,2020-05,2021-05,2,0,6313.0,CONGRESO,2019-06,2020-06
13828,ROBO DE VEHICULO AUTOMOTOR C.V.,N-4.4.3,-2,2020-05,2021-05,4,2,12135.0,CONGRESO,2019-06,2020-06
13829,ROBO DE VEHICULO AUTOMOTOR C.V.,N-4.4.4,1,2020-05,2021-05,0,1,1869.0,CONGRESO,2019-06,2020-06
13830,ROBO DE VEHICULO AUTOMOTOR C.V.,N-4.4.5,-3,2020-05,2021-05,5,2,9.0,CONGRESO,2019-06,2020-06
13831,ROBO DE VEHICULO AUTOMOTOR C.V.,N-4.4.6,-1,2020-05,2021-05,4,3,7687.0,CONGRESO,2019-06,2020-06
13832,ROBO DE VEHICULO AUTOMOTOR C.V.,N-4.5.1,-1,2020-05,2021-05,3,2,14443.0,CONSULADO,2019-06,2020-06
13833,ROBO DE VEHICULO AUTOMOTOR C.V.,N-4.5.2,0,2020-05,2021-05,3,3,11376.0,CONSULADO,2019-06,2020-06
13834,ROBO DE VEHICULO AUTOMOTOR C.V.,N-4.5.3,-2,2020-05,2021-05,4,2,7190.0,CONSULADO,2019-06,2020-06
13835,ROBO DE VEHICULO AUTOMOTOR C.V.,N-4.5.4,1,2020-05,2021-05,4,5,15715.0,CONSULADO,2019-06,2020-06
13836,ROBO DE VEHICULO AUTOMOTOR C.V.,N-4.5.5,0,2020-05,2021-05,5,5,10433.0,CONSULADO,2019-06,2020-06
13837,ROBO DE VEHICULO AUTOMOTOR C.V.,N-4.5.6,-1,2020-05,2021-05,3,2,4480.0,CONSULADO,2019-06,2020-06
13838,ROBO DE VEHICULO AUTOMOTOR C.V.,N-4.5.7,1,2020-05,2021-05,2,3,4060.0,CONSULADO,2019-06,2020-06
13839,ROBO DE VEHICULO AUTOMOTOR C.V.,N-4.6.1,-1,2020-05,2021-05,5,4,4767.0,MOCTEZUMA,2019-06,2020-06
13840,ROBO DE VEHICULO AUTOMOTOR C.V.,N-4.6.10,2,2020-05,2021-05,1,3,10240.0,MOCTEZUMA,2019-06,2020-06
13841,ROBO DE VEHICULO AUTOMOTOR C.V.,N-4.6.11,1,2020-05,2021-05,0,1,8265.0,MOCTEZUMA,2019-06,2020-06
13842,ROBO DE VEHICULO AUTOMOTOR C.V.,N-4.6.12,-1,2020-05,2021-05,3,2,6197.0,MOCTEZUMA,2019-06,2020-06
13843,ROBO DE VEHICULO AUTOMOTOR C.V.,N-4.6.13,0,2020-05,2021-05,2,2,8418.0,MOCTEZUMA,2019-06,2020-06
13844,ROBO DE VEHICULO AUTOMOTOR C.V.,N-4.6.14,-4,2020-05,2021-05,6,2,10938.0,MOCTEZUMA,2019-06,2020-06
13845,ROBO DE VEHICULO AUTOMOTOR C.V.,N-4.6.2,-1,2020-05,2021-05,4,3,8852.0,MOCTEZUMA,2019-06,2020-06
13846,ROBO DE VEHICULO AUTOMOTOR C.V.,N-4.6.3,-4,2020-05,2021-05,5,1,6962.0,MOCTEZUMA,2019-06,2020-06
13847,ROBO DE VEHICULO AUTOMOTOR C.V.,N-4.6.4,-1,2020-05,2021-05,1,0,7648.0,MOCTEZUMA,2019-06,2020-06
13848,ROBO DE VEHICULO AUTOMOTOR C.V.,N-4.6.5,2,2020-05,2021-05,1,3,11633.0,MOCTEZUMA,2019-06,2020-06
13849,ROBO DE VEHICULO AUTOMOTOR C.V.,N-4.6.6,-3,2020-05,2021-05,5,2,10409.0,MOCTEZUMA,2019-06,2020-06
13850,ROBO DE VEHICULO AUTOMOTOR C.V.,N-4.6.7,-3,2020-05,2021-05,3,0,10090.0,MOCTEZUMA,2019-06,2020-06
13851,ROBO DE VEHICULO AUTOMOTOR C.V.,N-4.6.8,0,2020-05,2021-05,1,1,4838.0,MOCTEZUMA,2019-06,2020-06
13852,ROBO DE VEHICULO AUTOMOTOR C.V.,N-4.6.9,2,2020-05,2021-05,1,3,12102.0,MOCTEZUMA,2019-06,2020-06
13853,ROBO DE VEHICULO AUTOMOTOR C.V.,N-4.7.1,0,2020-05,2021-05,3,3,6001.0,ZARAGOZA,2019-06,2020-06
13854,ROBO DE VEHICULO AUTOMOTOR C.V.,N-4.7.2,0,2020-05,2021-05,3,3,8502.0,ZARAGOZA,2019-06,2020-06
13855,ROBO DE VEHICULO AUTOMOTOR C.V.,N-4.7.3,3,2020-05,2021-05,0,3,7692.0,ZARAGOZA,2019-06,2020-06
13856,ROBO DE VEHICULO AUTOMOTOR C.V.,N-4.7.4,-3,2020-05,2021-05,4,1,5388.0,ZARAGOZA,2019-06,2020-06
13857,ROBO DE VEHICULO AUTOMOTOR C.V.,N-4.7.5,-2,2020-05,2021-05,2,0,1740.0,ZARAGOZA,2019-06,2020-06
13858,ROBO DE VEHICULO AUTOMOTOR C.V.,N-4.7.6,-2,2020-05,2021-05,4,2,4953.0,ZARAGOZA,2019-06,2020-06
13859,ROBO DE VEHICULO AUTOMOTOR C.V.,(NO ESPECIFICADO),-54,2020-05,2021-05,220,166,,NO ESPECIFICADO,2019-06,2020-06
13860,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.1.1,-2,2020-05,2021-05,2,0,0.0,ABASTO-REFORMA,2019-06,2020-06
13861,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.1.2,2,2020-05,2021-05,0,2,0.0,ABASTO-REFORMA,2019-06,2020-06
13862,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.1.3,-1,2020-05,2021-05,1,0,0.0,ABASTO-REFORMA,2019-06,2020-06
13863,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.1.4,2,2020-05,2021-05,0,2,0.0,ABASTO-REFORMA,2019-06,2020-06
13864,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.2.1,-2,2020-05,2021-05,6,4,7403.0,ABASTO-REFORMA,2019-06,2020-06
13865,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.2.10,7,2020-05,2021-05,4,11,8475.0,ABASTO-REFORMA,2019-06,2020-06
13866,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.2.11,2,2020-05,2021-05,2,4,5905.0,ABASTO-REFORMA,2019-06,2020-06
13867,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.2.12,7,2020-05,2021-05,1,8,10610.0,ABASTO-REFORMA,2019-06,2020-06
13868,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.2.13,7,2020-05,2021-05,4,11,12248.0,ABASTO-REFORMA,2019-06,2020-06
13869,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.2.14,-6,2020-05,2021-05,13,7,15435.0,ABASTO-REFORMA,2019-06,2020-06
13870,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.2.15,0,2020-05,2021-05,3,3,12150.0,ABASTO-REFORMA,2019-06,2020-06
13871,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.2.16,0,2020-05,2021-05,6,6,7962.0,ABASTO-REFORMA,2019-06,2020-06
13872,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.2.17,-2,2020-05,2021-05,5,3,22143.0,ABASTO-REFORMA,2019-06,2020-06
13873,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.2.18,-3,2020-05,2021-05,8,5,418.0,ABASTO-REFORMA,2019-06,2020-06
13874,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.2.2,-4,2020-05,2021-05,5,1,2380.0,ABASTO-REFORMA,2019-06,2020-06
13875,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.2.3,2,2020-05,2021-05,1,3,9597.0,ABASTO-REFORMA,2019-06,2020-06
13876,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.2.4,-2,2020-05,2021-05,4,2,7254.0,ABASTO-REFORMA,2019-06,2020-06
13877,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.2.5,-3,2020-05,2021-05,6,3,9469.0,ABASTO-REFORMA,2019-06,2020-06
13878,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.2.6,-6,2020-05,2021-05,7,1,11383.0,ABASTO-REFORMA,2019-06,2020-06
13879,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.2.7,-1,2020-05,2021-05,6,5,8860.0,ABASTO-REFORMA,2019-06,2020-06
13880,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.2.8,1,2020-05,2021-05,5,6,13305.0,ABASTO-REFORMA,2019-06,2020-06
13881,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.2.9,1,2020-05,2021-05,5,6,6085.0,ABASTO-REFORMA,2019-06,2020-06
13882,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.3.1,1,2020-05,2021-05,5,6,12653.0,CHURUBUSCO,2019-06,2020-06
13883,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.3.10,-2,2020-05,2021-05,5,3,13900.0,CHURUBUSCO,2019-06,2020-06
13884,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.3.11,-2,2020-05,2021-05,7,5,6945.0,CHURUBUSCO,2019-06,2020-06
13885,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.3.12,3,2020-05,2021-05,2,5,7303.0,CHURUBUSCO,2019-06,2020-06
13886,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.3.2,3,2020-05,2021-05,9,12,13673.0,CHURUBUSCO,2019-06,2020-06
13887,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.3.3,-8,2020-05,2021-05,19,11,13505.0,CHURUBUSCO,2019-06,2020-06
13888,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.3.4,-4,2020-05,2021-05,18,14,5356.0,CHURUBUSCO,2019-06,2020-06
13889,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.3.5,-14,2020-05,2021-05,22,8,10622.0,CHURUBUSCO,2019-06,2020-06
13890,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.3.6,-1,2020-05,2021-05,9,8,4388.0,CHURUBUSCO,2019-06,2020-06
13891,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.3.7,-4,2020-05,2021-05,7,3,8893.0,CHURUBUSCO,2019-06,2020-06
13892,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.3.8,0,2020-05,2021-05,8,8,9964.0,CHURUBUSCO,2019-06,2020-06
13893,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.3.9,-3,2020-05,2021-05,5,2,10795.0,CHURUBUSCO,2019-06,2020-06
13894,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.4.1,-7,2020-05,2021-05,9,2,22009.0,ESTRELLA,2019-06,2020-06
13895,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.4.2,0,2020-05,2021-05,7,7,14818.0,ESTRELLA,2019-06,2020-06
13896,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.4.3,-8,2020-05,2021-05,13,5,32788.0,ESTRELLA,2019-06,2020-06
13897,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.4.4,4,2020-05,2021-05,5,9,29731.0,ESTRELLA,2019-06,2020-06
13898,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.4.5,1,2020-05,2021-05,4,5,17803.0,ESTRELLA,2019-06,2020-06
13899,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.4.6,-2,2020-05,2021-05,5,3,17103.0,ESTRELLA,2019-06,2020-06
13900,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.4.7,3,2020-05,2021-05,1,4,9247.0,ESTRELLA,2019-06,2020-06
13901,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.4.8,-3,2020-05,2021-05,7,4,15325.0,ESTRELLA,2019-06,2020-06
13902,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.4.9,0,2020-05,2021-05,5,5,19001.0,ESTRELLA,2019-06,2020-06
13903,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.5.1,-6,2020-05,2021-05,15,9,16857.0,GRANJAS,2019-06,2020-06
13904,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.5.10,1,2020-05,2021-05,2,3,6638.0,GRANJAS,2019-06,2020-06
13905,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.5.11,-2,2020-05,2021-05,3,1,3592.0,GRANJAS,2019-06,2020-06
13906,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.5.12,-1,2020-05,2021-05,6,5,3240.0,GRANJAS,2019-06,2020-06
13907,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.5.2,0,2020-05,2021-05,1,1,7395.0,GRANJAS,2019-06,2020-06
13908,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.5.3,0,2020-05,2021-05,5,5,19129.0,GRANJAS,2019-06,2020-06
13909,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.5.4,-1,2020-05,2021-05,2,1,6208.0,GRANJAS,2019-06,2020-06
13910,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.5.5,-2,2020-05,2021-05,2,0,6338.0,GRANJAS,2019-06,2020-06
13911,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.5.6,0,2020-05,2021-05,1,1,7524.0,GRANJAS,2019-06,2020-06
13912,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.5.7,-4,2020-05,2021-05,4,0,5440.0,GRANJAS,2019-06,2020-06
13913,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.5.8,-2,2020-05,2021-05,4,2,8943.0,GRANJAS,2019-06,2020-06
13914,ROBO DE VEHICULO AUTOMOTOR C.V.,O-1.5.9,-3,2020-05,2021-05,5,2,4382.0,GRANJAS,2019-06,2020-06
13915,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.1.1,0,2020-05,2021-05,0,0,2497.0,OASIS,2019-06,2020-06
13916,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.1.10,-9,2020-05,2021-05,15,6,24085.0,OASIS,2019-06,2020-06
13917,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.1.11,2,2020-05,2021-05,0,2,1621.0,OASIS,2019-06,2020-06
13918,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.1.12,-6,2020-05,2021-05,6,0,9419.0,OASIS,2019-06,2020-06
13919,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.1.13,-8,2020-05,2021-05,10,2,20275.0,OASIS,2019-06,2020-06
13920,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.1.14,2,2020-05,2021-05,1,3,9930.0,OASIS,2019-06,2020-06
13921,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.1.15,-6,2020-05,2021-05,9,3,16779.0,OASIS,2019-06,2020-06
13922,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.1.16,-1,2020-05,2021-05,3,2,7103.0,OASIS,2019-06,2020-06
13923,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.1.17,0,2020-05,2021-05,3,3,5915.0,OASIS,2019-06,2020-06
13924,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.1.18,1,2020-05,2021-05,0,1,8014.0,OASIS,2019-06,2020-06
13925,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.1.19,6,2020-05,2021-05,2,8,18396.0,OASIS,2019-06,2020-06
13926,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.1.2,0,2020-05,2021-05,2,2,7202.0,OASIS,2019-06,2020-06
13927,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.1.20,-8,2020-05,2021-05,11,3,9472.0,OASIS,2019-06,2020-06
13928,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.1.21,2,2020-05,2021-05,2,4,8359.0,OASIS,2019-06,2020-06
13929,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.1.22,2,2020-05,2021-05,1,3,3483.0,OASIS,2019-06,2020-06
13930,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.1.23,-1,2020-05,2021-05,7,6,9252.0,OASIS,2019-06,2020-06
13931,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.1.24,-2,2020-05,2021-05,3,1,7362.0,OASIS,2019-06,2020-06
13932,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.1.3,-3,2020-05,2021-05,4,1,2371.0,OASIS,2019-06,2020-06
13933,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.1.4,0,2020-05,2021-05,3,3,4593.0,OASIS,2019-06,2020-06
13934,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.1.5,-2,2020-05,2021-05,3,1,8470.0,OASIS,2019-06,2020-06
13935,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.1.6,0,2020-05,2021-05,2,2,5969.0,OASIS,2019-06,2020-06
13936,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.1.7,0,2020-05,2021-05,2,2,6361.0,OASIS,2019-06,2020-06
13937,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.1.8,2,2020-05,2021-05,1,3,17352.0,OASIS,2019-06,2020-06
13938,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.1.9,-2,2020-05,2021-05,2,0,3804.0,OASIS,2019-06,2020-06
13939,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.2.1,0,2020-05,2021-05,6,6,10404.0,QUETZAL,2019-06,2020-06
13940,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.2.10,-1,2020-05,2021-05,8,7,23540.0,QUETZAL,2019-06,2020-06
13941,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.2.11,-1,2020-05,2021-05,3,2,12845.0,QUETZAL,2019-06,2020-06
13942,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.2.12,-2,2020-05,2021-05,6,4,15465.0,QUETZAL,2019-06,2020-06
13943,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.2.13,-2,2020-05,2021-05,6,4,15047.0,QUETZAL,2019-06,2020-06
13944,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.2.14,-4,2020-05,2021-05,9,5,23688.0,QUETZAL,2019-06,2020-06
13945,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.2.2,-4,2020-05,2021-05,11,7,11084.0,QUETZAL,2019-06,2020-06
13946,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.2.3,-10,2020-05,2021-05,16,6,12074.0,QUETZAL,2019-06,2020-06
13947,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.2.4,-8,2020-05,2021-05,19,11,25464.0,QUETZAL,2019-06,2020-06
13948,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.2.5,-5,2020-05,2021-05,13,8,21083.0,QUETZAL,2019-06,2020-06
13949,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.2.6,-4,2020-05,2021-05,11,7,24639.0,QUETZAL,2019-06,2020-06
13950,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.2.7,4,2020-05,2021-05,6,10,25831.0,QUETZAL,2019-06,2020-06
13951,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.2.8,-5,2020-05,2021-05,8,3,13939.0,QUETZAL,2019-06,2020-06
13952,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.2.9,-1,2020-05,2021-05,11,10,43116.0,QUETZAL,2019-06,2020-06
13953,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.3.1,-3,2020-05,2021-05,11,8,32517.0,SANTA CRUZ,2019-06,2020-06
13954,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.3.10,18,2020-05,2021-05,6,24,37989.0,SANTA CRUZ,2019-06,2020-06
13955,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.3.11,1,2020-05,2021-05,3,4,11076.0,SANTA CRUZ,2019-06,2020-06
13956,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.3.12,4,2020-05,2021-05,5,9,13439.0,SANTA CRUZ,2019-06,2020-06
13957,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.3.13,-2,2020-05,2021-05,8,6,4332.0,SANTA CRUZ,2019-06,2020-06
13958,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.3.14,-2,2020-05,2021-05,3,1,8026.0,SANTA CRUZ,2019-06,2020-06
13959,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.3.2,0,2020-05,2021-05,5,5,22953.0,SANTA CRUZ,2019-06,2020-06
13960,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.3.3,-2,2020-05,2021-05,3,1,9711.0,SANTA CRUZ,2019-06,2020-06
13961,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.3.4,1,2020-05,2021-05,4,5,7254.0,SANTA CRUZ,2019-06,2020-06
13962,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.3.5,-2,2020-05,2021-05,4,2,5990.0,SANTA CRUZ,2019-06,2020-06
13963,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.3.6,-1,2020-05,2021-05,6,5,11406.0,SANTA CRUZ,2019-06,2020-06
13964,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.3.7,-4,2020-05,2021-05,4,0,8532.0,SANTA CRUZ,2019-06,2020-06
13965,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.3.8,0,2020-05,2021-05,1,1,7281.0,SANTA CRUZ,2019-06,2020-06
13966,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.3.9,-4,2020-05,2021-05,10,6,13136.0,SANTA CRUZ,2019-06,2020-06
13967,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.4.1,0,2020-05,2021-05,9,9,17437.0,TEOTONGO,2019-06,2020-06
13968,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.4.10,-3,2020-05,2021-05,6,3,18701.0,TEOTONGO,2019-06,2020-06
13969,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.4.11,-1,2020-05,2021-05,6,5,16897.0,TEOTONGO,2019-06,2020-06
13970,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.4.12,-1,2020-05,2021-05,12,11,11359.0,TEOTONGO,2019-06,2020-06
13971,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.4.13,-5,2020-05,2021-05,7,2,14069.0,TEOTONGO,2019-06,2020-06
13972,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.4.14,-3,2020-05,2021-05,5,2,10492.0,TEOTONGO,2019-06,2020-06
13973,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.4.15,2,2020-05,2021-05,3,5,18873.0,TEOTONGO,2019-06,2020-06
13974,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.4.16,4,2020-05,2021-05,1,5,20431.0,TEOTONGO,2019-06,2020-06
13975,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.4.2,-3,2020-05,2021-05,15,12,8860.0,TEOTONGO,2019-06,2020-06
13976,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.4.3,-19,2020-05,2021-05,30,11,15574.0,TEOTONGO,2019-06,2020-06
13977,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.4.4,5,2020-05,2021-05,6,11,16458.0,TEOTONGO,2019-06,2020-06
13978,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.4.5,5,2020-05,2021-05,13,18,16212.0,TEOTONGO,2019-06,2020-06
13979,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.4.6,-1,2020-05,2021-05,12,11,25702.0,TEOTONGO,2019-06,2020-06
13980,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.4.7,-24,2020-05,2021-05,32,8,17813.0,TEOTONGO,2019-06,2020-06
13981,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.4.8,-5,2020-05,2021-05,8,3,23798.0,TEOTONGO,2019-06,2020-06
13982,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.4.9,-1,2020-05,2021-05,9,8,17817.0,TEOTONGO,2019-06,2020-06
13983,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.5.1,-9,2020-05,2021-05,17,8,22652.0,TEZONCO,2019-06,2020-06
13984,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.5.10,0,2020-05,2021-05,9,9,25684.0,TEZONCO,2019-06,2020-06
13985,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.5.11,-6,2020-05,2021-05,7,1,29794.0,TEZONCO,2019-06,2020-06
13986,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.5.2,-7,2020-05,2021-05,16,9,30768.0,TEZONCO,2019-06,2020-06
13987,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.5.3,-8,2020-05,2021-05,13,5,20163.0,TEZONCO,2019-06,2020-06
13988,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.5.4,-5,2020-05,2021-05,9,4,23894.0,TEZONCO,2019-06,2020-06
13989,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.5.5,-5,2020-05,2021-05,8,3,25874.0,TEZONCO,2019-06,2020-06
13990,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.5.6,0,2020-05,2021-05,9,9,17249.0,TEZONCO,2019-06,2020-06
13991,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.5.7,-3,2020-05,2021-05,8,5,36811.0,TEZONCO,2019-06,2020-06
13992,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.5.8,-14,2020-05,2021-05,22,8,32571.0,TEZONCO,2019-06,2020-06
13993,ROBO DE VEHICULO AUTOMOTOR C.V.,O-2.5.9,-3,2020-05,2021-05,13,10,29999.0,TEZONCO,2019-06,2020-06
13994,ROBO DE VEHICULO AUTOMOTOR C.V.,O-3.1.1,8,2020-05,2021-05,1,9,24021.0,MILPA ALTA,2019-06,2020-06
