,count,crime,cuadrante,end_date,population,sector,start_date
11981,0,ROBO A TRANSPORTISTA C.V.,N-1.1.14,2021-05,8607.0,CUAUTEPEC,2020-06
11982,0,ROBO A TRANSPORTISTA C.V.,N-1.1.15,2021-05,14996.0,CUAUTEPEC,2020-06
11983,0,ROBO A TRANSPORTISTA C.V.,N-1.1.16,2021-05,13215.0,CUAUTEPEC,2020-06
11984,0,ROBO A TRANSPORTISTA C.V.,N-1.1.17,2021-05,13514.0,CUAUTEPEC,2020-06
11985,0,ROBO A TRANSPORTISTA C.V.,N-1.1.18,2021-05,30453.0,CUAUTEPEC,2020-06
11986,0,ROBO A TRANSPORTISTA C.V.,N-1.1.19,2021-05,14101.0,CUAUTEPEC,2020-06
11987,0,ROBO A TRANSPORTISTA C.V.,N-1.1.2,2021-05,21058.0,CUAUTEPEC,2020-06
11988,0,ROBO A TRANSPORTISTA C.V.,N-1.1.20,2021-05,16797.0,CUAUTEPEC,2020-06
11989,0,ROBO A TRANSPORTISTA C.V.,N-1.1.21,2021-05,10921.0,CUAUTEPEC,2020-06
11990,0,ROBO A TRANSPORTISTA C.V.,N-1.1.3,2021-05,24271.0,CUAUTEPEC,2020-06
11991,0,ROBO A TRANSPORTISTA C.V.,N-1.1.4,2021-05,9411.0,CUAUTEPEC,2020-06
11992,0,ROBO A TRANSPORTISTA C.V.,N-1.1.5,2021-05,11447.0,CUAUTEPEC,2020-06
11993,0,ROBO A TRANSPORTISTA C.V.,N-1.1.6,2021-05,14525.0,CUAUTEPEC,2020-06
11994,0,ROBO A TRANSPORTISTA C.V.,N-1.1.7,2021-05,2195.0,CUAUTEPEC,2020-06
11995,0,ROBO A TRANSPORTISTA C.V.,N-1.1.8,2021-05,13794.0,CUAUTEPEC,2020-06
11996,0,ROBO A TRANSPORTISTA C.V.,N-1.1.9,2021-05,3929.0,CUAUTEPEC,2020-06
11997,0,ROBO A TRANSPORTISTA C.V.,N-1.2.1,2021-05,16393.0,LINDAVISTA,2020-06
11998,0,ROBO A TRANSPORTISTA C.V.,N-1.2.10,2021-05,8033.0,LINDAVISTA,2020-06
11999,0,ROBO A TRANSPORTISTA C.V.,N-1.2.11,2021-05,3682.0,LINDAVISTA,2020-06
12000,0,ROBO A TRANSPORTISTA C.V.,N-1.2.12,2021-05,4654.0,LINDAVISTA,2020-06
12001,0,ROBO A TRANSPORTISTA C.V.,N-1.2.13,2021-05,5496.0,LINDAVISTA,2020-06
12002,0,ROBO A TRANSPORTISTA C.V.,N-1.2.14,2021-05,5732.0,LINDAVISTA,2020-06
12003,1,ROBO A TRANSPORTISTA C.V.,N-1.2.15,2021-05,10360.0,LINDAVISTA,2020-06
12004,0,ROBO A TRANSPORTISTA C.V.,N-1.2.16,2021-05,3422.0,LINDAVISTA,2020-06
12005,0,ROBO A TRANSPORTISTA C.V.,N-1.2.17,2021-05,10830.0,LINDAVISTA,2020-06
12006,0,ROBO A TRANSPORTISTA C.V.,N-1.2.2,2021-05,33.0,LINDAVISTA,2020-06
12007,0,ROBO A TRANSPORTISTA C.V.,N-1.2.3,2021-05,6234.0,LINDAVISTA,2020-06
12008,0,ROBO A TRANSPORTISTA C.V.,N-1.2.4,2021-05,3105.0,LINDAVISTA,2020-06
12009,0,ROBO A TRANSPORTISTA C.V.,N-1.2.5,2021-05,2029.0,LINDAVISTA,2020-06
12010,0,ROBO A TRANSPORTISTA C.V.,N-1.2.6,2021-05,2588.0,LINDAVISTA,2020-06
12011,0,ROBO A TRANSPORTISTA C.V.,N-1.2.7,2021-05,1931.0,LINDAVISTA,2020-06
12012,0,ROBO A TRANSPORTISTA C.V.,N-1.2.8,2021-05,4937.0,LINDAVISTA,2020-06
12013,0,ROBO A TRANSPORTISTA C.V.,N-1.2.9,2021-05,3179.0,LINDAVISTA,2020-06
12014,0,ROBO A TRANSPORTISTA C.V.,N-1.3.1,2021-05,14187.0,TICOMAN,2020-06
12015,0,ROBO A TRANSPORTISTA C.V.,N-1.3.10,2021-05,17800.0,TICOMAN,2020-06
12016,0,ROBO A TRANSPORTISTA C.V.,N-1.3.11,2021-05,7695.0,TICOMAN,2020-06
12017,0,ROBO A TRANSPORTISTA C.V.,N-1.3.12,2021-05,17795.0,TICOMAN,2020-06
12018,1,ROBO A TRANSPORTISTA C.V.,N-1.3.13,2021-05,17.0,TICOMAN,2020-06
12019,0,ROBO A TRANSPORTISTA C.V.,N-1.3.2,2021-05,8355.0,TICOMAN,2020-06
12020,0,ROBO A TRANSPORTISTA C.V.,N-1.3.3,2021-05,13908.0,TICOMAN,2020-06
12021,0,ROBO A TRANSPORTISTA C.V.,N-1.3.4,2021-05,7819.0,TICOMAN,2020-06
12022,0,ROBO A TRANSPORTISTA C.V.,N-1.3.5,2021-05,9553.0,TICOMAN,2020-06
12023,0,ROBO A TRANSPORTISTA C.V.,N-1.3.6,2021-05,11019.0,TICOMAN,2020-06
12024,0,ROBO A TRANSPORTISTA C.V.,N-1.3.7,2021-05,5652.0,TICOMAN,2020-06
12025,0,ROBO A TRANSPORTISTA C.V.,N-1.3.8,2021-05,9672.0,TICOMAN,2020-06
12026,1,ROBO A TRANSPORTISTA C.V.,N-1.3.9,2021-05,5479.0,TICOMAN,2020-06
12027,0,ROBO A TRANSPORTISTA C.V.,N-1.4.1,2021-05,6526.0,TEPEYAC,2020-06
12028,0,ROBO A TRANSPORTISTA C.V.,N-1.4.2,2021-05,4412.0,TEPEYAC,2020-06
12029,0,ROBO A TRANSPORTISTA C.V.,N-1.4.3,2021-05,9609.0,TEPEYAC,2020-06
12030,0,ROBO A TRANSPORTISTA C.V.,N-1.4.4,2021-05,9176.0,TEPEYAC,2020-06
12031,0,ROBO A TRANSPORTISTA C.V.,N-1.4.5,2021-05,3975.0,TEPEYAC,2020-06
12032,0,ROBO A TRANSPORTISTA C.V.,N-1.4.6,2021-05,9435.0,TEPEYAC,2020-06
12033,2,ROBO A TRANSPORTISTA C.V.,N-1.4.7,2021-05,8722.0,TEPEYAC,2020-06
12034,0,ROBO A TRANSPORTISTA C.V.,N-1.4.8,2021-05,9420.0,TEPEYAC,2020-06
12035,1,ROBO A TRANSPORTISTA C.V.,N-1.4.9,2021-05,8503.0,TEPEYAC,2020-06
12036,0,ROBO A TRANSPORTISTA C.V.,N-2.1.1,2021-05,30506.0,ARAGON,2020-06
12037,1,ROBO A TRANSPORTISTA C.V.,N-2.1.2,2021-05,14445.0,ARAGON,2020-06
12038,0,ROBO A TRANSPORTISTA C.V.,N-2.1.3,2021-05,10785.0,ARAGON,2020-06
12039,0,ROBO A TRANSPORTISTA C.V.,N-2.1.4,2021-05,13015.0,ARAGON,2020-06
12040,1,ROBO A TRANSPORTISTA C.V.,N-2.1.5,2021-05,12995.0,ARAGON,2020-06
12041,1,ROBO A TRANSPORTISTA C.V.,N-2.1.6,2021-05,14858.0,ARAGON,2020-06
12042,5,ROBO A TRANSPORTISTA C.V.,N-2.1.7,2021-05,11016.0,ARAGON,2020-06
12043,0,ROBO A TRANSPORTISTA C.V.,N-2.1.8,2021-05,13596.0,ARAGON,2020-06
12044,0,ROBO A TRANSPORTISTA C.V.,N-2.1.9,2021-05,26049.0,ARAGON,2020-06
12045,2,ROBO A TRANSPORTISTA C.V.,N-2.2.1,2021-05,1833.0,CUCHILLA,2020-06
12046,0,ROBO A TRANSPORTISTA C.V.,N-2.2.2,2021-05,4540.0,CUCHILLA,2020-06
12047,0,ROBO A TRANSPORTISTA C.V.,N-2.2.3,2021-05,14307.0,CUCHILLA,2020-06
12048,1,ROBO A TRANSPORTISTA C.V.,N-2.2.4,2021-05,20511.0,CUCHILLA,2020-06
12049,0,ROBO A TRANSPORTISTA C.V.,N-2.2.5,2021-05,11127.0,CUCHILLA,2020-06
12050,0,ROBO A TRANSPORTISTA C.V.,N-2.2.6,2021-05,10725.0,CUCHILLA,2020-06
12051,1,ROBO A TRANSPORTISTA C.V.,N-2.2.7,2021-05,14550.0,CUCHILLA,2020-06
12052,1,ROBO A TRANSPORTISTA C.V.,N-2.2.8,2021-05,16109.0,CUCHILLA,2020-06
12053,0,ROBO A TRANSPORTISTA C.V.,N-2.3.1,2021-05,14928.0,PRADERA,2020-06
12054,0,ROBO A TRANSPORTISTA C.V.,N-2.3.10,2021-05,12054.0,PRADERA,2020-06
12055,0,ROBO A TRANSPORTISTA C.V.,N-2.3.11,2021-05,19534.0,PRADERA,2020-06
12056,0,ROBO A TRANSPORTISTA C.V.,N-2.3.2,2021-05,14185.0,PRADERA,2020-06
12057,0,ROBO A TRANSPORTISTA C.V.,N-2.3.3,2021-05,16158.0,PRADERA,2020-06
12058,0,ROBO A TRANSPORTISTA C.V.,N-2.3.4,2021-05,11936.0,PRADERA,2020-06
12059,0,ROBO A TRANSPORTISTA C.V.,N-2.3.5,2021-05,15008.0,PRADERA,2020-06
12060,0,ROBO A TRANSPORTISTA C.V.,N-2.3.6,2021-05,23998.0,PRADERA,2020-06
12061,0,ROBO A TRANSPORTISTA C.V.,N-2.3.7,2021-05,36217.0,PRADERA,2020-06
12062,0,ROBO A TRANSPORTISTA C.V.,N-2.3.8,2021-05,21034.0,PRADERA,2020-06
12063,0,ROBO A TRANSPORTISTA C.V.,N-2.3.9,2021-05,22556.0,PRADERA,2020-06
12064,0,ROBO A TRANSPORTISTA C.V.,N-2.4.1,2021-05,11018.0,QUIROGA,2020-06
12065,0,ROBO A TRANSPORTISTA C.V.,N-2.4.10,2021-05,15962.0,QUIROGA,2020-06
12066,0,ROBO A TRANSPORTISTA C.V.,N-2.4.2,2021-05,9456.0,QUIROGA,2020-06
12067,0,ROBO A TRANSPORTISTA C.V.,N-2.4.3,2021-05,15138.0,QUIROGA,2020-06
12068,0,ROBO A TRANSPORTISTA C.V.,N-2.4.4,2021-05,20536.0,QUIROGA,2020-06
12069,0,ROBO A TRANSPORTISTA C.V.,N-2.4.5,2021-05,18305.0,QUIROGA,2020-06
12070,0,ROBO A TRANSPORTISTA C.V.,N-2.4.6,2021-05,30408.0,QUIROGA,2020-06
12071,0,ROBO A TRANSPORTISTA C.V.,N-2.4.7,2021-05,3200.0,QUIROGA,2020-06
12072,0,ROBO A TRANSPORTISTA C.V.,N-2.4.8,2021-05,14356.0,QUIROGA,2020-06
12073,0,ROBO A TRANSPORTISTA C.V.,N-2.4.9,2021-05,13509.0,QUIROGA,2020-06
12074,0,ROBO A TRANSPORTISTA C.V.,N-3.1.1,2021-05,13255.0,IZTACCIHUATL,2020-06
12075,0,ROBO A TRANSPORTISTA C.V.,N-3.1.2,2021-05,11590.0,IZTACCIHUATL,2020-06
12076,0,ROBO A TRANSPORTISTA C.V.,N-3.1.3,2021-05,13750.0,IZTACCIHUATL,2020-06
12077,0,ROBO A TRANSPORTISTA C.V.,N-3.1.4,2021-05,4650.0,IZTACCIHUATL,2020-06
12078,0,ROBO A TRANSPORTISTA C.V.,N-3.1.5,2021-05,6083.0,IZTACCIHUATL,2020-06
12079,0,ROBO A TRANSPORTISTA C.V.,N-3.1.6,2021-05,16512.0,IZTACCIHUATL,2020-06
12080,0,ROBO A TRANSPORTISTA C.V.,N-3.1.7,2021-05,13928.0,IZTACCIHUATL,2020-06
12081,0,ROBO A TRANSPORTISTA C.V.,N-3.1.8,2021-05,16877.0,IZTACCIHUATL,2020-06
12082,0,ROBO A TRANSPORTISTA C.V.,N-3.1.9,2021-05,13380.0,IZTACCIHUATL,2020-06
12083,1,ROBO A TRANSPORTISTA C.V.,N-3.2.1,2021-05,7668.0,PANTITLAN,2020-06
12084,0,ROBO A TRANSPORTISTA C.V.,N-3.2.10,2021-05,6185.0,PANTITLAN,2020-06
12085,0,ROBO A TRANSPORTISTA C.V.,N-3.2.11,2021-05,7219.0,PANTITLAN,2020-06
12086,0,ROBO A TRANSPORTISTA C.V.,N-3.2.12,2021-05,9907.0,PANTITLAN,2020-06
12087,0,ROBO A TRANSPORTISTA C.V.,N-3.2.13,2021-05,9386.0,PANTITLAN,2020-06
12088,0,ROBO A TRANSPORTISTA C.V.,N-3.2.14,2021-05,11567.0,PANTITLAN,2020-06
12089,0,ROBO A TRANSPORTISTA C.V.,N-3.2.15,2021-05,11894.0,PANTITLAN,2020-06
12090,1,ROBO A TRANSPORTISTA C.V.,N-3.2.16,2021-05,10457.0,PANTITLAN,2020-06
12091,0,ROBO A TRANSPORTISTA C.V.,N-3.2.2,2021-05,13284.0,PANTITLAN,2020-06
12092,0,ROBO A TRANSPORTISTA C.V.,N-3.2.3,2021-05,7691.0,PANTITLAN,2020-06
12093,0,ROBO A TRANSPORTISTA C.V.,N-3.2.4,2021-05,12225.0,PANTITLAN,2020-06
12094,0,ROBO A TRANSPORTISTA C.V.,N-3.2.5,2021-05,9220.0,PANTITLAN,2020-06
12095,0,ROBO A TRANSPORTISTA C.V.,N-3.2.6,2021-05,10620.0,PANTITLAN,2020-06
12096,0,ROBO A TRANSPORTISTA C.V.,N-3.2.7,2021-05,5990.0,PANTITLAN,2020-06
12097,0,ROBO A TRANSPORTISTA C.V.,N-3.2.8,2021-05,7776.0,PANTITLAN,2020-06
12098,1,ROBO A TRANSPORTISTA C.V.,N-3.2.9,2021-05,9209.0,PANTITLAN,2020-06
12099,1,ROBO A TRANSPORTISTA C.V.,N-3.3.1,2021-05,7226.0,TLACOTAL,2020-06
12100,0,ROBO A TRANSPORTISTA C.V.,N-3.3.10,2021-05,15248.0,TLACOTAL,2020-06
12101,0,ROBO A TRANSPORTISTA C.V.,N-3.3.11,2021-05,18332.0,TLACOTAL,2020-06
12102,0,ROBO A TRANSPORTISTA C.V.,N-3.3.12,2021-05,9000.0,TLACOTAL,2020-06
12103,0,ROBO A TRANSPORTISTA C.V.,N-3.3.2,2021-05,2380.0,TLACOTAL,2020-06
12104,0,ROBO A TRANSPORTISTA C.V.,N-3.3.3,2021-05,2806.0,TLACOTAL,2020-06
12105,0,ROBO A TRANSPORTISTA C.V.,N-3.3.4,2021-05,8866.0,TLACOTAL,2020-06
12106,0,ROBO A TRANSPORTISTA C.V.,N-3.3.5,2021-05,9789.0,TLACOTAL,2020-06
12107,0,ROBO A TRANSPORTISTA C.V.,N-3.3.6,2021-05,13721.0,TLACOTAL,2020-06
12108,0,ROBO A TRANSPORTISTA C.V.,N-3.3.7,2021-05,18974.0,TLACOTAL,2020-06
12109,0,ROBO A TRANSPORTISTA C.V.,N-3.3.8,2021-05,8760.0,TLACOTAL,2020-06
12110,1,ROBO A TRANSPORTISTA C.V.,N-3.3.9,2021-05,8901.0,TLACOTAL,2020-06
12111,1,ROBO A TRANSPORTISTA C.V.,N-4.2.1,2021-05,16811.0,ARENAL,2020-06
12112,0,ROBO A TRANSPORTISTA C.V.,N-4.2.2,2021-05,22309.0,ARENAL,2020-06
12113,0,ROBO A TRANSPORTISTA C.V.,N-4.2.3,2021-05,10250.0,ARENAL,2020-06
12114,0,ROBO A TRANSPORTISTA C.V.,N-4.2.4,2021-05,9589.0,ARENAL,2020-06
12115,0,ROBO A TRANSPORTISTA C.V.,N-4.2.5,2021-05,6618.0,ARENAL,2020-06
12116,0,ROBO A TRANSPORTISTA C.V.,N-4.2.6,2021-05,4837.0,ARENAL,2020-06
12117,0,ROBO A TRANSPORTISTA C.V.,N-4.2.7,2021-05,6508.0,ARENAL,2020-06
12118,0,ROBO A TRANSPORTISTA C.V.,N-4.3.1,2021-05,9916.0,MERCED-BALBUENA,2020-06
12119,0,ROBO A TRANSPORTISTA C.V.,N-4.3.10,2021-05,9749.0,MERCED-BALBUENA,2020-06
12120,1,ROBO A TRANSPORTISTA C.V.,N-4.3.11,2021-05,12330.0,MERCED-BALBUENA,2020-06
12121,0,ROBO A TRANSPORTISTA C.V.,N-4.3.2,2021-05,6463.0,MERCED-BALBUENA,2020-06
12122,0,ROBO A TRANSPORTISTA C.V.,N-4.3.3,2021-05,10015.0,MERCED-BALBUENA,2020-06
12123,0,ROBO A TRANSPORTISTA C.V.,N-4.3.4,2021-05,7676.0,MERCED-BALBUENA,2020-06
12124,0,ROBO A TRANSPORTISTA C.V.,N-4.3.5,2021-05,10187.0,MERCED-BALBUENA,2020-06
12125,0,ROBO A TRANSPORTISTA C.V.,N-4.3.6,2021-05,9859.0,MERCED-BALBUENA,2020-06
12126,0,ROBO A TRANSPORTISTA C.V.,N-4.3.7,2021-05,6238.0,MERCED-BALBUENA,2020-06
12127,1,ROBO A TRANSPORTISTA C.V.,N-4.3.8,2021-05,5309.0,MERCED-BALBUENA,2020-06
12128,0,ROBO A TRANSPORTISTA C.V.,N-4.3.9,2021-05,9195.0,MERCED-BALBUENA,2020-06
12129,1,ROBO A TRANSPORTISTA C.V.,N-4.4.1,2021-05,5774.0,CONGRESO,2020-06
12130,0,ROBO A TRANSPORTISTA C.V.,N-4.4.2,2021-05,6313.0,CONGRESO,2020-06
12131,0,ROBO A TRANSPORTISTA C.V.,N-4.4.3,2021-05,12135.0,CONGRESO,2020-06
12132,0,ROBO A TRANSPORTISTA C.V.,N-4.4.4,2021-05,1869.0,CONGRESO,2020-06
12133,0,ROBO A TRANSPORTISTA C.V.,N-4.4.5,2021-05,9.0,CONGRESO,2020-06
12134,0,ROBO A TRANSPORTISTA C.V.,N-4.4.6,2021-05,7687.0,CONGRESO,2020-06
12135,0,ROBO A TRANSPORTISTA C.V.,N-4.5.1,2021-05,14443.0,CONSULADO,2020-06
12136,0,ROBO A TRANSPORTISTA C.V.,N-4.5.2,2021-05,11376.0,CONSULADO,2020-06
12137,0,ROBO A TRANSPORTISTA C.V.,N-4.5.3,2021-05,7190.0,CONSULADO,2020-06
12138,0,ROBO A TRANSPORTISTA C.V.,N-4.5.4,2021-05,15715.0,CONSULADO,2020-06
12139,0,ROBO A TRANSPORTISTA C.V.,N-4.5.5,2021-05,10433.0,CONSULADO,2020-06
12140,0,ROBO A TRANSPORTISTA C.V.,N-4.5.6,2021-05,4480.0,CONSULADO,2020-06
12141,1,ROBO A TRANSPORTISTA C.V.,N-4.5.7,2021-05,4060.0,CONSULADO,2020-06
12142,1,ROBO A TRANSPORTISTA C.V.,N-4.6.1,2021-05,4767.0,MOCTEZUMA,2020-06
12143,1,ROBO A TRANSPORTISTA C.V.,N-4.6.10,2021-05,10240.0,MOCTEZUMA,2020-06
12144,0,ROBO A TRANSPORTISTA C.V.,N-4.6.11,2021-05,8265.0,MOCTEZUMA,2020-06
12145,0,ROBO A TRANSPORTISTA C.V.,N-4.6.12,2021-05,6197.0,MOCTEZUMA,2020-06
12146,0,ROBO A TRANSPORTISTA C.V.,N-4.6.13,2021-05,8418.0,MOCTEZUMA,2020-06
12147,0,ROBO A TRANSPORTISTA C.V.,N-4.6.14,2021-05,10938.0,MOCTEZUMA,2020-06
12148,1,ROBO A TRANSPORTISTA C.V.,N-4.6.2,2021-05,8852.0,MOCTEZUMA,2020-06
12149,0,ROBO A TRANSPORTISTA C.V.,N-4.6.3,2021-05,6962.0,MOCTEZUMA,2020-06
12150,0,ROBO A TRANSPORTISTA C.V.,N-4.6.4,2021-05,7648.0,MOCTEZUMA,2020-06
12151,1,ROBO A TRANSPORTISTA C.V.,N-4.6.5,2021-05,11633.0,MOCTEZUMA,2020-06
12152,2,ROBO A TRANSPORTISTA C.V.,N-4.6.6,2021-05,10409.0,MOCTEZUMA,2020-06
12153,1,ROBO A TRANSPORTISTA C.V.,N-4.6.7,2021-05,10090.0,MOCTEZUMA,2020-06
12154,0,ROBO A TRANSPORTISTA C.V.,N-4.6.8,2021-05,4838.0,MOCTEZUMA,2020-06
12155,0,ROBO A TRANSPORTISTA C.V.,N-4.6.9,2021-05,12102.0,MOCTEZUMA,2020-06
12156,0,ROBO A TRANSPORTISTA C.V.,N-4.7.1,2021-05,6001.0,ZARAGOZA,2020-06
12157,0,ROBO A TRANSPORTISTA C.V.,N-4.7.2,2021-05,8502.0,ZARAGOZA,2020-06
12158,0,ROBO A TRANSPORTISTA C.V.,N-4.7.3,2021-05,7692.0,ZARAGOZA,2020-06
12159,0,ROBO A TRANSPORTISTA C.V.,N-4.7.4,2021-05,5388.0,ZARAGOZA,2020-06
12160,0,ROBO A TRANSPORTISTA C.V.,N-4.7.5,2021-05,1740.0,ZARAGOZA,2020-06
12161,0,ROBO A TRANSPORTISTA C.V.,N-4.7.6,2021-05,4953.0,ZARAGOZA,2020-06
12162,19,ROBO A TRANSPORTISTA C.V.,(NO ESPECIFICADO),2021-05,,NO ESPECIFICADO,2020-06
12163,2,ROBO A TRANSPORTISTA C.V.,O-1.1.1,2021-05,0.0,ABASTO-REFORMA,2020-06
12164,2,ROBO A TRANSPORTISTA C.V.,O-1.1.2,2021-05,0.0,ABASTO-REFORMA,2020-06
12165,1,ROBO A TRANSPORTISTA C.V.,O-1.1.3,2021-05,0.0,ABASTO-REFORMA,2020-06
12166,0,ROBO A TRANSPORTISTA C.V.,O-1.1.4,2021-05,0.0,ABASTO-REFORMA,2020-06
12167,0,ROBO A TRANSPORTISTA C.V.,O-1.2.1,2021-05,7403.0,ABASTO-REFORMA,2020-06
12168,0,ROBO A TRANSPORTISTA C.V.,O-1.2.10,2021-05,8475.0,ABASTO-REFORMA,2020-06
12169,0,ROBO A TRANSPORTISTA C.V.,O-1.2.11,2021-05,5905.0,ABASTO-REFORMA,2020-06
12170,0,ROBO A TRANSPORTISTA C.V.,O-1.2.12,2021-05,10610.0,ABASTO-REFORMA,2020-06
12171,0,ROBO A TRANSPORTISTA C.V.,O-1.2.13,2021-05,12248.0,ABASTO-REFORMA,2020-06
12172,0,ROBO A TRANSPORTISTA C.V.,O-1.2.14,2021-05,15435.0,ABASTO-REFORMA,2020-06
12173,1,ROBO A TRANSPORTISTA C.V.,O-1.2.15,2021-05,12150.0,ABASTO-REFORMA,2020-06
12174,1,ROBO A TRANSPORTISTA C.V.,O-1.2.16,2021-05,7962.0,ABASTO-REFORMA,2020-06
12175,0,ROBO A TRANSPORTISTA C.V.,O-1.2.17,2021-05,22143.0,ABASTO-REFORMA,2020-06
12176,1,ROBO A TRANSPORTISTA C.V.,O-1.2.18,2021-05,418.0,ABASTO-REFORMA,2020-06
12177,0,ROBO A TRANSPORTISTA C.V.,O-1.2.2,2021-05,2380.0,ABASTO-REFORMA,2020-06
12178,0,ROBO A TRANSPORTISTA C.V.,O-1.2.3,2021-05,9597.0,ABASTO-REFORMA,2020-06
12179,0,ROBO A TRANSPORTISTA C.V.,O-1.2.4,2021-05,7254.0,ABASTO-REFORMA,2020-06
12180,0,ROBO A TRANSPORTISTA C.V.,O-1.2.5,2021-05,9469.0,ABASTO-REFORMA,2020-06
12181,0,ROBO A TRANSPORTISTA C.V.,O-1.2.6,2021-05,11383.0,ABASTO-REFORMA,2020-06
12182,0,ROBO A TRANSPORTISTA C.V.,O-1.2.7,2021-05,8860.0,ABASTO-REFORMA,2020-06
12183,0,ROBO A TRANSPORTISTA C.V.,O-1.2.8,2021-05,13305.0,ABASTO-REFORMA,2020-06
12184,0,ROBO A TRANSPORTISTA C.V.,O-1.2.9,2021-05,6085.0,ABASTO-REFORMA,2020-06
12185,0,ROBO A TRANSPORTISTA C.V.,O-1.3.1,2021-05,12653.0,CHURUBUSCO,2020-06
12186,0,ROBO A TRANSPORTISTA C.V.,O-1.3.10,2021-05,13900.0,CHURUBUSCO,2020-06
12187,0,ROBO A TRANSPORTISTA C.V.,O-1.3.11,2021-05,6945.0,CHURUBUSCO,2020-06
12188,0,ROBO A TRANSPORTISTA C.V.,O-1.3.12,2021-05,7303.0,CHURUBUSCO,2020-06
12189,0,ROBO A TRANSPORTISTA C.V.,O-1.3.2,2021-05,13673.0,CHURUBUSCO,2020-06
12190,0,ROBO A TRANSPORTISTA C.V.,O-1.3.3,2021-05,13505.0,CHURUBUSCO,2020-06
12191,0,ROBO A TRANSPORTISTA C.V.,O-1.3.4,2021-05,5356.0,CHURUBUSCO,2020-06
12192,0,ROBO A TRANSPORTISTA C.V.,O-1.3.5,2021-05,10622.0,CHURUBUSCO,2020-06
12193,0,ROBO A TRANSPORTISTA C.V.,O-1.3.6,2021-05,4388.0,CHURUBUSCO,2020-06
12194,0,ROBO A TRANSPORTISTA C.V.,O-1.3.7,2021-05,8893.0,CHURUBUSCO,2020-06
12195,0,ROBO A TRANSPORTISTA C.V.,O-1.3.8,2021-05,9964.0,CHURUBUSCO,2020-06
12196,0,ROBO A TRANSPORTISTA C.V.,O-1.3.9,2021-05,10795.0,CHURUBUSCO,2020-06
12197,0,ROBO A TRANSPORTISTA C.V.,O-1.4.1,2021-05,22009.0,ESTRELLA,2020-06
12198,0,ROBO A TRANSPORTISTA C.V.,O-1.4.2,2021-05,14818.0,ESTRELLA,2020-06
12199,0,ROBO A TRANSPORTISTA C.V.,O-1.4.3,2021-05,32788.0,ESTRELLA,2020-06
12200,0,ROBO A TRANSPORTISTA C.V.,O-1.4.4,2021-05,29731.0,ESTRELLA,2020-06
12201,0,ROBO A TRANSPORTISTA C.V.,O-1.4.5,2021-05,17803.0,ESTRELLA,2020-06
12202,0,ROBO A TRANSPORTISTA C.V.,O-1.4.6,2021-05,17103.0,ESTRELLA,2020-06
12203,0,ROBO A TRANSPORTISTA C.V.,O-1.4.7,2021-05,9247.0,ESTRELLA,2020-06
12204,0,ROBO A TRANSPORTISTA C.V.,O-1.4.8,2021-05,15325.0,ESTRELLA,2020-06
12205,0,ROBO A TRANSPORTISTA C.V.,O-1.4.9,2021-05,19001.0,ESTRELLA,2020-06
12206,0,ROBO A TRANSPORTISTA C.V.,O-1.5.1,2021-05,16857.0,GRANJAS,2020-06
12207,0,ROBO A TRANSPORTISTA C.V.,O-1.5.10,2021-05,6638.0,GRANJAS,2020-06
12208,0,ROBO A TRANSPORTISTA C.V.,O-1.5.11,2021-05,3592.0,GRANJAS,2020-06
12209,0,ROBO A TRANSPORTISTA C.V.,O-1.5.12,2021-05,3240.0,GRANJAS,2020-06
12210,0,ROBO A TRANSPORTISTA C.V.,O-1.5.2,2021-05,7395.0,GRANJAS,2020-06
12211,0,ROBO A TRANSPORTISTA C.V.,O-1.5.3,2021-05,19129.0,GRANJAS,2020-06
12212,1,ROBO A TRANSPORTISTA C.V.,O-1.5.4,2021-05,6208.0,GRANJAS,2020-06
12213,0,ROBO A TRANSPORTISTA C.V.,O-1.5.5,2021-05,6338.0,GRANJAS,2020-06
12214,0,ROBO A TRANSPORTISTA C.V.,O-1.5.6,2021-05,7524.0,GRANJAS,2020-06
12215,0,ROBO A TRANSPORTISTA C.V.,O-1.5.7,2021-05,5440.0,GRANJAS,2020-06
12216,0,ROBO A TRANSPORTISTA C.V.,O-1.5.8,2021-05,8943.0,GRANJAS,2020-06
12217,1,ROBO A TRANSPORTISTA C.V.,O-1.5.9,2021-05,4382.0,GRANJAS,2020-06
12218,0,ROBO A TRANSPORTISTA C.V.,O-2.1.1,2021-05,2497.0,OASIS,2020-06
12219,0,ROBO A TRANSPORTISTA C.V.,O-2.1.10,2021-05,24085.0,OASIS,2020-06
12220,0,ROBO A TRANSPORTISTA C.V.,O-2.1.11,2021-05,1621.0,OASIS,2020-06
12221,0,ROBO A TRANSPORTISTA C.V.,O-2.1.12,2021-05,9419.0,OASIS,2020-06
12222,0,ROBO A TRANSPORTISTA C.V.,O-2.1.13,2021-05,20275.0,OASIS,2020-06
12223,0,ROBO A TRANSPORTISTA C.V.,O-2.1.14,2021-05,9930.0,OASIS,2020-06
12224,0,ROBO A TRANSPORTISTA C.V.,O-2.1.15,2021-05,16779.0,OASIS,2020-06
12225,0,ROBO A TRANSPORTISTA C.V.,O-2.1.16,2021-05,7103.0,OASIS,2020-06
12226,0,ROBO A TRANSPORTISTA C.V.,O-2.1.17,2021-05,5915.0,OASIS,2020-06
12227,0,ROBO A TRANSPORTISTA C.V.,O-2.1.18,2021-05,8014.0,OASIS,2020-06
