,count,crime,date,population,sector
40441,0,HOMICIDIO DOLOSO,2020-02,158714.0,XOTEPINGO
40442,1,HOMICIDIO DOLOSO,2020-03,158714.0,XOTEPINGO
40443,0,HOMICIDIO DOLOSO,2020-04,158714.0,XOTEPINGO
40444,1,HOMICIDIO DOLOSO,2020-05,158714.0,XOTEPINGO
40445,2,HOMICIDIO DOLOSO,2020-06,158714.0,XOTEPINGO
40446,0,HOMICIDIO DOLOSO,2020-07,158714.0,XOTEPINGO
40447,0,HOMICIDIO DOLOSO,2020-08,158714.0,XOTEPINGO
40448,2,HOMICIDIO DOLOSO,2020-09,158714.0,XOTEPINGO
40449,3,HOMICIDIO DOLOSO,2020-10,158714.0,XOTEPINGO
40450,1,HOMICIDIO DOLOSO,2020-11,158714.0,XOTEPINGO
40451,1,HOMICIDIO DOLOSO,2020-12,158714.0,XOTEPINGO
40452,0,HOMICIDIO DOLOSO,2021-01,158714.0,XOTEPINGO
40453,0,HOMICIDIO DOLOSO,2021-02,158714.0,XOTEPINGO
40454,2,HOMICIDIO DOLOSO,2021-03,158714.0,XOTEPINGO
40455,1,HOMICIDIO DOLOSO,2021-04,158714.0,XOTEPINGO
40456,0,HOMICIDIO DOLOSO,2021-05,158714.0,XOTEPINGO
40457,0,LESIONES POR ARMA DE FUEGO,2019-01,158714.0,XOTEPINGO
40458,3,LESIONES POR ARMA DE FUEGO,2019-02,158714.0,XOTEPINGO
40459,2,LESIONES POR ARMA DE FUEGO,2019-03,158714.0,XOTEPINGO
40460,0,LESIONES POR ARMA DE FUEGO,2019-04,158714.0,XOTEPINGO
40461,0,LESIONES POR ARMA DE FUEGO,2019-05,158714.0,XOTEPINGO
40462,1,LESIONES POR ARMA DE FUEGO,2019-06,158714.0,XOTEPINGO
40463,0,LESIONES POR ARMA DE FUEGO,2019-07,158714.0,XOTEPINGO
40464,0,LESIONES POR ARMA DE FUEGO,2019-08,158714.0,XOTEPINGO
40465,0,LESIONES POR ARMA DE FUEGO,2019-09,158714.0,XOTEPINGO
40466,1,LESIONES POR ARMA DE FUEGO,2019-10,158714.0,XOTEPINGO
40467,0,LESIONES POR ARMA DE FUEGO,2019-11,158714.0,XOTEPINGO
40468,0,LESIONES POR ARMA DE FUEGO,2019-12,158714.0,XOTEPINGO
40469,2,LESIONES POR ARMA DE FUEGO,2020-01,158714.0,XOTEPINGO
40470,2,LESIONES POR ARMA DE FUEGO,2020-02,158714.0,XOTEPINGO
40471,1,LESIONES POR ARMA DE FUEGO,2020-03,158714.0,XOTEPINGO
40472,2,LESIONES POR ARMA DE FUEGO,2020-04,158714.0,XOTEPINGO
40473,1,LESIONES POR ARMA DE FUEGO,2020-05,158714.0,XOTEPINGO
40474,0,LESIONES POR ARMA DE FUEGO,2020-06,158714.0,XOTEPINGO
40475,0,LESIONES POR ARMA DE FUEGO,2020-07,158714.0,XOTEPINGO
40476,1,LESIONES POR ARMA DE FUEGO,2020-08,158714.0,XOTEPINGO
40477,0,LESIONES POR ARMA DE FUEGO,2020-09,158714.0,XOTEPINGO
40478,0,LESIONES POR ARMA DE FUEGO,2020-10,158714.0,XOTEPINGO
40479,0,LESIONES POR ARMA DE FUEGO,2020-11,158714.0,XOTEPINGO
40480,1,LESIONES POR ARMA DE FUEGO,2020-12,158714.0,XOTEPINGO
40481,0,LESIONES POR ARMA DE FUEGO,2021-01,158714.0,XOTEPINGO
40482,1,LESIONES POR ARMA DE FUEGO,2021-02,158714.0,XOTEPINGO
40483,0,LESIONES POR ARMA DE FUEGO,2021-03,158714.0,XOTEPINGO
40484,1,LESIONES POR ARMA DE FUEGO,2021-04,158714.0,XOTEPINGO
40485,1,LESIONES POR ARMA DE FUEGO,2021-05,158714.0,XOTEPINGO
40486,0,ROBO A BORDO DE METRO C.V.,2019-01,158714.0,XOTEPINGO
40487,0,ROBO A BORDO DE METRO C.V.,2019-02,158714.0,XOTEPINGO
40488,0,ROBO A BORDO DE METRO C.V.,2019-03,158714.0,XOTEPINGO
40489,0,ROBO A BORDO DE METRO C.V.,2019-04,158714.0,XOTEPINGO
40490,0,ROBO A BORDO DE METRO C.V.,2019-05,158714.0,XOTEPINGO
40491,0,ROBO A BORDO DE METRO C.V.,2019-06,158714.0,XOTEPINGO
40492,0,ROBO A BORDO DE METRO C.V.,2019-07,158714.0,XOTEPINGO
40493,0,ROBO A BORDO DE METRO C.V.,2019-08,158714.0,XOTEPINGO
40494,0,ROBO A BORDO DE METRO C.V.,2019-09,158714.0,XOTEPINGO
40495,0,ROBO A BORDO DE METRO C.V.,2019-10,158714.0,XOTEPINGO
40496,0,ROBO A BORDO DE METRO C.V.,2019-11,158714.0,XOTEPINGO
40497,0,ROBO A BORDO DE METRO C.V.,2019-12,158714.0,XOTEPINGO
40498,0,ROBO A BORDO DE METRO C.V.,2020-01,158714.0,XOTEPINGO
40499,0,ROBO A BORDO DE METRO C.V.,2020-02,158714.0,XOTEPINGO
40500,0,ROBO A BORDO DE METRO C.V.,2020-03,158714.0,XOTEPINGO
40501,0,ROBO A BORDO DE METRO C.V.,2020-04,158714.0,XOTEPINGO
40502,0,ROBO A BORDO DE METRO C.V.,2020-05,158714.0,XOTEPINGO
40503,0,ROBO A BORDO DE METRO C.V.,2020-06,158714.0,XOTEPINGO
40504,0,ROBO A BORDO DE METRO C.V.,2020-07,158714.0,XOTEPINGO
40505,0,ROBO A BORDO DE METRO C.V.,2020-08,158714.0,XOTEPINGO
40506,0,ROBO A BORDO DE METRO C.V.,2020-09,158714.0,XOTEPINGO
40507,0,ROBO A BORDO DE METRO C.V.,2020-10,158714.0,XOTEPINGO
40508,0,ROBO A BORDO DE METRO C.V.,2020-11,158714.0,XOTEPINGO
40509,0,ROBO A BORDO DE METRO C.V.,2020-12,158714.0,XOTEPINGO
40510,0,ROBO A BORDO DE METRO C.V.,2021-01,158714.0,XOTEPINGO
40511,0,ROBO A BORDO DE METRO C.V.,2021-02,158714.0,XOTEPINGO
40512,0,ROBO A BORDO DE METRO C.V.,2021-03,158714.0,XOTEPINGO
40513,0,ROBO A BORDO DE METRO C.V.,2021-04,158714.0,XOTEPINGO
40514,0,ROBO A BORDO DE METRO C.V.,2021-05,158714.0,XOTEPINGO
40515,0,ROBO A BORDO DE METRO S.V.,2019-01,158714.0,XOTEPINGO
40516,0,ROBO A BORDO DE METRO S.V.,2019-02,158714.0,XOTEPINGO
40517,0,ROBO A BORDO DE METRO S.V.,2019-03,158714.0,XOTEPINGO
40518,0,ROBO A BORDO DE METRO S.V.,2019-04,158714.0,XOTEPINGO
40519,0,ROBO A BORDO DE METRO S.V.,2019-05,158714.0,XOTEPINGO
40520,0,ROBO A BORDO DE METRO S.V.,2019-06,158714.0,XOTEPINGO
40521,0,ROBO A BORDO DE METRO S.V.,2019-07,158714.0,XOTEPINGO
40522,0,ROBO A BORDO DE METRO S.V.,2019-08,158714.0,XOTEPINGO
40523,0,ROBO A BORDO DE METRO S.V.,2019-09,158714.0,XOTEPINGO
40524,0,ROBO A BORDO DE METRO S.V.,2019-10,158714.0,XOTEPINGO
40525,0,ROBO A BORDO DE METRO S.V.,2019-11,158714.0,XOTEPINGO
40526,0,ROBO A BORDO DE METRO S.V.,2019-12,158714.0,XOTEPINGO
40527,0,ROBO A BORDO DE METRO S.V.,2020-01,158714.0,XOTEPINGO
40528,0,ROBO A BORDO DE METRO S.V.,2020-02,158714.0,XOTEPINGO
40529,0,ROBO A BORDO DE METRO S.V.,2020-03,158714.0,XOTEPINGO
40530,0,ROBO A BORDO DE METRO S.V.,2020-04,158714.0,XOTEPINGO
40531,0,ROBO A BORDO DE METRO S.V.,2020-05,158714.0,XOTEPINGO
40532,0,ROBO A BORDO DE METRO S.V.,2020-06,158714.0,XOTEPINGO
40533,0,ROBO A BORDO DE METRO S.V.,2020-07,158714.0,XOTEPINGO
40534,0,ROBO A BORDO DE METRO S.V.,2020-08,158714.0,XOTEPINGO
40535,0,ROBO A BORDO DE METRO S.V.,2020-09,158714.0,XOTEPINGO
40536,0,ROBO A BORDO DE METRO S.V.,2020-10,158714.0,XOTEPINGO
40537,0,ROBO A BORDO DE METRO S.V.,2020-11,158714.0,XOTEPINGO
40538,0,ROBO A BORDO DE METRO S.V.,2020-12,158714.0,XOTEPINGO
40539,0,ROBO A BORDO DE METRO S.V.,2021-01,158714.0,XOTEPINGO
40540,0,ROBO A BORDO DE METRO S.V.,2021-02,158714.0,XOTEPINGO
40541,0,ROBO A BORDO DE METRO S.V.,2021-03,158714.0,XOTEPINGO
40542,0,ROBO A BORDO DE METRO S.V.,2021-04,158714.0,XOTEPINGO
40543,0,ROBO A BORDO DE METRO S.V.,2021-05,158714.0,XOTEPINGO
40544,0,ROBO A BORDO DE MICROBUS C.V.,2019-01,158714.0,XOTEPINGO
40545,1,ROBO A BORDO DE MICROBUS C.V.,2019-02,158714.0,XOTEPINGO
40546,1,ROBO A BORDO DE MICROBUS C.V.,2019-03,158714.0,XOTEPINGO
40547,1,ROBO A BORDO DE MICROBUS C.V.,2019-04,158714.0,XOTEPINGO
40548,0,ROBO A BORDO DE MICROBUS C.V.,2019-05,158714.0,XOTEPINGO
40549,1,ROBO A BORDO DE MICROBUS C.V.,2019-06,158714.0,XOTEPINGO
40550,0,ROBO A BORDO DE MICROBUS C.V.,2019-07,158714.0,XOTEPINGO
40551,1,ROBO A BORDO DE MICROBUS C.V.,2019-08,158714.0,XOTEPINGO
40552,0,ROBO A BORDO DE MICROBUS C.V.,2019-09,158714.0,XOTEPINGO
40553,0,ROBO A BORDO DE MICROBUS C.V.,2019-10,158714.0,XOTEPINGO
40554,0,ROBO A BORDO DE MICROBUS C.V.,2019-11,158714.0,XOTEPINGO
40555,0,ROBO A BORDO DE MICROBUS C.V.,2019-12,158714.0,XOTEPINGO
40556,0,ROBO A BORDO DE MICROBUS C.V.,2020-01,158714.0,XOTEPINGO
40557,0,ROBO A BORDO DE MICROBUS C.V.,2020-02,158714.0,XOTEPINGO
40558,0,ROBO A BORDO DE MICROBUS C.V.,2020-03,158714.0,XOTEPINGO
40559,0,ROBO A BORDO DE MICROBUS C.V.,2020-04,158714.0,XOTEPINGO
40560,0,ROBO A BORDO DE MICROBUS C.V.,2020-05,158714.0,XOTEPINGO
40561,0,ROBO A BORDO DE MICROBUS C.V.,2020-06,158714.0,XOTEPINGO
40562,0,ROBO A BORDO DE MICROBUS C.V.,2020-07,158714.0,XOTEPINGO
40563,0,ROBO A BORDO DE MICROBUS C.V.,2020-08,158714.0,XOTEPINGO
40564,0,ROBO A BORDO DE MICROBUS C.V.,2020-09,158714.0,XOTEPINGO
40565,0,ROBO A BORDO DE MICROBUS C.V.,2020-10,158714.0,XOTEPINGO
40566,0,ROBO A BORDO DE MICROBUS C.V.,2020-11,158714.0,XOTEPINGO
40567,0,ROBO A BORDO DE MICROBUS C.V.,2020-12,158714.0,XOTEPINGO
40568,0,ROBO A BORDO DE MICROBUS C.V.,2021-01,158714.0,XOTEPINGO
40569,1,ROBO A BORDO DE MICROBUS C.V.,2021-02,158714.0,XOTEPINGO
40570,0,ROBO A BORDO DE MICROBUS C.V.,2021-03,158714.0,XOTEPINGO
40571,0,ROBO A BORDO DE MICROBUS C.V.,2021-04,158714.0,XOTEPINGO
40572,0,ROBO A BORDO DE MICROBUS C.V.,2021-05,158714.0,XOTEPINGO
40573,0,ROBO A BORDO DE MICROBUS S.V.,2019-01,158714.0,XOTEPINGO
40574,0,ROBO A BORDO DE MICROBUS S.V.,2019-02,158714.0,XOTEPINGO
40575,0,ROBO A BORDO DE MICROBUS S.V.,2019-03,158714.0,XOTEPINGO
40576,0,ROBO A BORDO DE MICROBUS S.V.,2019-04,158714.0,XOTEPINGO
40577,0,ROBO A BORDO DE MICROBUS S.V.,2019-05,158714.0,XOTEPINGO
40578,0,ROBO A BORDO DE MICROBUS S.V.,2019-06,158714.0,XOTEPINGO
40579,0,ROBO A BORDO DE MICROBUS S.V.,2019-07,158714.0,XOTEPINGO
40580,0,ROBO A BORDO DE MICROBUS S.V.,2019-08,158714.0,XOTEPINGO
40581,0,ROBO A BORDO DE MICROBUS S.V.,2019-09,158714.0,XOTEPINGO
40582,1,ROBO A BORDO DE MICROBUS S.V.,2019-10,158714.0,XOTEPINGO
40583,0,ROBO A BORDO DE MICROBUS S.V.,2019-11,158714.0,XOTEPINGO
40584,0,ROBO A BORDO DE MICROBUS S.V.,2019-12,158714.0,XOTEPINGO
40585,0,ROBO A BORDO DE MICROBUS S.V.,2020-01,158714.0,XOTEPINGO
40586,0,ROBO A BORDO DE MICROBUS S.V.,2020-02,158714.0,XOTEPINGO
40587,0,ROBO A BORDO DE MICROBUS S.V.,2020-03,158714.0,XOTEPINGO
40588,0,ROBO A BORDO DE MICROBUS S.V.,2020-04,158714.0,XOTEPINGO
40589,0,ROBO A BORDO DE MICROBUS S.V.,2020-05,158714.0,XOTEPINGO
40590,0,ROBO A BORDO DE MICROBUS S.V.,2020-06,158714.0,XOTEPINGO
40591,0,ROBO A BORDO DE MICROBUS S.V.,2020-07,158714.0,XOTEPINGO
40592,0,ROBO A BORDO DE MICROBUS S.V.,2020-08,158714.0,XOTEPINGO
40593,0,ROBO A BORDO DE MICROBUS S.V.,2020-09,158714.0,XOTEPINGO
40594,0,ROBO A BORDO DE MICROBUS S.V.,2020-10,158714.0,XOTEPINGO
40595,0,ROBO A BORDO DE MICROBUS S.V.,2020-11,158714.0,XOTEPINGO
40596,0,ROBO A BORDO DE MICROBUS S.V.,2020-12,158714.0,XOTEPINGO
40597,0,ROBO A BORDO DE MICROBUS S.V.,2021-01,158714.0,XOTEPINGO
40598,0,ROBO A BORDO DE MICROBUS S.V.,2021-02,158714.0,XOTEPINGO
40599,0,ROBO A BORDO DE MICROBUS S.V.,2021-03,158714.0,XOTEPINGO
40600,1,ROBO A BORDO DE MICROBUS S.V.,2021-04,158714.0,XOTEPINGO
40601,0,ROBO A BORDO DE MICROBUS S.V.,2021-05,158714.0,XOTEPINGO
40602,0,ROBO A BORDO DE TAXI C.V.,2019-01,158714.0,XOTEPINGO
40603,1,ROBO A BORDO DE TAXI C.V.,2019-02,158714.0,XOTEPINGO
40604,0,ROBO A BORDO DE TAXI C.V.,2019-03,158714.0,XOTEPINGO
40605,1,ROBO A BORDO DE TAXI C.V.,2019-04,158714.0,XOTEPINGO
40606,0,ROBO A BORDO DE TAXI C.V.,2019-05,158714.0,XOTEPINGO
40607,0,ROBO A BORDO DE TAXI C.V.,2019-06,158714.0,XOTEPINGO
40608,0,ROBO A BORDO DE TAXI C.V.,2019-07,158714.0,XOTEPINGO
40609,2,ROBO A BORDO DE TAXI C.V.,2019-08,158714.0,XOTEPINGO
40610,0,ROBO A BORDO DE TAXI C.V.,2019-09,158714.0,XOTEPINGO
40611,0,ROBO A BORDO DE TAXI C.V.,2019-10,158714.0,XOTEPINGO
40612,0,ROBO A BORDO DE TAXI C.V.,2019-11,158714.0,XOTEPINGO
40613,0,ROBO A BORDO DE TAXI C.V.,2019-12,158714.0,XOTEPINGO
40614,0,ROBO A BORDO DE TAXI C.V.,2020-01,158714.0,XOTEPINGO
40615,0,ROBO A BORDO DE TAXI C.V.,2020-02,158714.0,XOTEPINGO
40616,1,ROBO A BORDO DE TAXI C.V.,2020-03,158714.0,XOTEPINGO
40617,0,ROBO A BORDO DE TAXI C.V.,2020-04,158714.0,XOTEPINGO
40618,1,ROBO A BORDO DE TAXI C.V.,2020-05,158714.0,XOTEPINGO
40619,0,ROBO A BORDO DE TAXI C.V.,2020-06,158714.0,XOTEPINGO
40620,0,ROBO A BORDO DE TAXI C.V.,2020-07,158714.0,XOTEPINGO
40621,0,ROBO A BORDO DE TAXI C.V.,2020-08,158714.0,XOTEPINGO
40622,0,ROBO A BORDO DE TAXI C.V.,2020-09,158714.0,XOTEPINGO
40623,0,ROBO A BORDO DE TAXI C.V.,2020-10,158714.0,XOTEPINGO
40624,0,ROBO A BORDO DE TAXI C.V.,2020-11,158714.0,XOTEPINGO
40625,0,ROBO A BORDO DE TAXI C.V.,2020-12,158714.0,XOTEPINGO
40626,0,ROBO A BORDO DE TAXI C.V.,2021-01,158714.0,XOTEPINGO
40627,0,ROBO A BORDO DE TAXI C.V.,2021-02,158714.0,XOTEPINGO
40628,0,ROBO A BORDO DE TAXI C.V.,2021-03,158714.0,XOTEPINGO
40629,0,ROBO A BORDO DE TAXI C.V.,2021-04,158714.0,XOTEPINGO
40630,0,ROBO A BORDO DE TAXI C.V.,2021-05,158714.0,XOTEPINGO
40631,0,ROBO A CASA HABITACION C.V.,2019-01,158714.0,XOTEPINGO
40632,2,ROBO A CASA HABITACION C.V.,2019-02,158714.0,XOTEPINGO
40633,1,ROBO A CASA HABITACION C.V.,2019-03,158714.0,XOTEPINGO
40634,0,ROBO A CASA HABITACION C.V.,2019-04,158714.0,XOTEPINGO
40635,1,ROBO A CASA HABITACION C.V.,2019-05,158714.0,XOTEPINGO
40636,0,ROBO A CASA HABITACION C.V.,2019-06,158714.0,XOTEPINGO
40637,0,ROBO A CASA HABITACION C.V.,2019-07,158714.0,XOTEPINGO
40638,1,ROBO A CASA HABITACION C.V.,2019-08,158714.0,XOTEPINGO
40639,0,ROBO A CASA HABITACION C.V.,2019-09,158714.0,XOTEPINGO
40640,0,ROBO A CASA HABITACION C.V.,2019-10,158714.0,XOTEPINGO
40641,1,ROBO A CASA HABITACION C.V.,2019-11,158714.0,XOTEPINGO
40642,1,ROBO A CASA HABITACION C.V.,2019-12,158714.0,XOTEPINGO
40643,0,ROBO A CASA HABITACION C.V.,2020-01,158714.0,XOTEPINGO
40644,0,ROBO A CASA HABITACION C.V.,2020-02,158714.0,XOTEPINGO
40645,0,ROBO A CASA HABITACION C.V.,2020-03,158714.0,XOTEPINGO
40646,0,ROBO A CASA HABITACION C.V.,2020-04,158714.0,XOTEPINGO
40647,0,ROBO A CASA HABITACION C.V.,2020-05,158714.0,XOTEPINGO
40648,0,ROBO A CASA HABITACION C.V.,2020-06,158714.0,XOTEPINGO
40649,1,ROBO A CASA HABITACION C.V.,2020-07,158714.0,XOTEPINGO
40650,0,ROBO A CASA HABITACION C.V.,2020-08,158714.0,XOTEPINGO
40651,2,ROBO A CASA HABITACION C.V.,2020-09,158714.0,XOTEPINGO
40652,1,ROBO A CASA HABITACION C.V.,2020-10,158714.0,XOTEPINGO
40653,0,ROBO A CASA HABITACION C.V.,2020-11,158714.0,XOTEPINGO
40654,0,ROBO A CASA HABITACION C.V.,2020-12,158714.0,XOTEPINGO
40655,0,ROBO A CASA HABITACION C.V.,2021-01,158714.0,XOTEPINGO
40656,0,ROBO A CASA HABITACION C.V.,2021-02,158714.0,XOTEPINGO
40657,0,ROBO A CASA HABITACION C.V.,2021-03,158714.0,XOTEPINGO
40658,0,ROBO A CASA HABITACION C.V.,2021-04,158714.0,XOTEPINGO
40659,1,ROBO A CASA HABITACION C.V.,2021-05,158714.0,XOTEPINGO
40660,1,ROBO A CUENTAHABIENTE C.V.,2019-01,158714.0,XOTEPINGO
40661,0,ROBO A CUENTAHABIENTE C.V.,2019-02,158714.0,XOTEPINGO
40662,0,ROBO A CUENTAHABIENTE C.V.,2019-03,158714.0,XOTEPINGO
40663,0,ROBO A CUENTAHABIENTE C.V.,2019-04,158714.0,XOTEPINGO
40664,0,ROBO A CUENTAHABIENTE C.V.,2019-05,158714.0,XOTEPINGO
40665,0,ROBO A CUENTAHABIENTE C.V.,2019-06,158714.0,XOTEPINGO
40666,0,ROBO A CUENTAHABIENTE C.V.,2019-07,158714.0,XOTEPINGO
40667,0,ROBO A CUENTAHABIENTE C.V.,2019-08,158714.0,XOTEPINGO
40668,1,ROBO A CUENTAHABIENTE C.V.,2019-09,158714.0,XOTEPINGO
40669,0,ROBO A CUENTAHABIENTE C.V.,2019-10,158714.0,XOTEPINGO
40670,0,ROBO A CUENTAHABIENTE C.V.,2019-11,158714.0,XOTEPINGO
40671,0,ROBO A CUENTAHABIENTE C.V.,2019-12,158714.0,XOTEPINGO
40672,0,ROBO A CUENTAHABIENTE C.V.,2020-01,158714.0,XOTEPINGO
40673,1,ROBO A CUENTAHABIENTE C.V.,2020-02,158714.0,XOTEPINGO
40674,0,ROBO A CUENTAHABIENTE C.V.,2020-03,158714.0,XOTEPINGO
40675,0,ROBO A CUENTAHABIENTE C.V.,2020-04,158714.0,XOTEPINGO
40676,0,ROBO A CUENTAHABIENTE C.V.,2020-05,158714.0,XOTEPINGO
40677,0,ROBO A CUENTAHABIENTE C.V.,2020-06,158714.0,XOTEPINGO
40678,0,ROBO A CUENTAHABIENTE C.V.,2020-07,158714.0,XOTEPINGO
40679,2,ROBO A CUENTAHABIENTE C.V.,2020-08,158714.0,XOTEPINGO
40680,0,ROBO A CUENTAHABIENTE C.V.,2020-09,158714.0,XOTEPINGO
40681,1,ROBO A CUENTAHABIENTE C.V.,2020-10,158714.0,XOTEPINGO
40682,0,ROBO A CUENTAHABIENTE C.V.,2020-11,158714.0,XOTEPINGO
40683,0,ROBO A CUENTAHABIENTE C.V.,2020-12,158714.0,XOTEPINGO
40684,0,ROBO A CUENTAHABIENTE C.V.,2021-01,158714.0,XOTEPINGO
40685,1,ROBO A CUENTAHABIENTE C.V.,2021-02,158714.0,XOTEPINGO
40686,0,ROBO A CUENTAHABIENTE C.V.,2021-03,158714.0,XOTEPINGO
40687,0,ROBO A CUENTAHABIENTE C.V.,2021-04,158714.0,XOTEPINGO
40688,0,ROBO A CUENTAHABIENTE C.V.,2021-05,158714.0,XOTEPINGO
40689,10,ROBO A NEGOCIO C.V.,2019-01,158714.0,XOTEPINGO
40690,10,ROBO A NEGOCIO C.V.,2019-02,158714.0,XOTEPINGO
40691,6,ROBO A NEGOCIO C.V.,2019-03,158714.0,XOTEPINGO
40692,5,ROBO A NEGOCIO C.V.,2019-04,158714.0,XOTEPINGO
40693,9,ROBO A NEGOCIO C.V.,2019-05,158714.0,XOTEPINGO
40694,0,ROBO A NEGOCIO C.V.,2019-06,158714.0,XOTEPINGO
40695,6,ROBO A NEGOCIO C.V.,2019-07,158714.0,XOTEPINGO
40696,3,ROBO A NEGOCIO C.V.,2019-08,158714.0,XOTEPINGO
40697,7,ROBO A NEGOCIO C.V.,2019-09,158714.0,XOTEPINGO
40698,3,ROBO A NEGOCIO C.V.,2019-10,158714.0,XOTEPINGO
40699,8,ROBO A NEGOCIO C.V.,2019-11,158714.0,XOTEPINGO
40700,3,ROBO A NEGOCIO C.V.,2019-12,158714.0,XOTEPINGO
40701,3,ROBO A NEGOCIO C.V.,2020-01,158714.0,XOTEPINGO
40702,3,ROBO A NEGOCIO C.V.,2020-02,158714.0,XOTEPINGO
40703,3,ROBO A NEGOCIO C.V.,2020-03,158714.0,XOTEPINGO
40704,9,ROBO A NEGOCIO C.V.,2020-04,158714.0,XOTEPINGO
40705,7,ROBO A NEGOCIO C.V.,2020-05,158714.0,XOTEPINGO
40706,2,ROBO A NEGOCIO C.V.,2020-06,158714.0,XOTEPINGO
40707,4,ROBO A NEGOCIO C.V.,2020-07,158714.0,XOTEPINGO
40708,2,ROBO A NEGOCIO C.V.,2020-08,158714.0,XOTEPINGO
40709,3,ROBO A NEGOCIO C.V.,2020-09,158714.0,XOTEPINGO
40710,3,ROBO A NEGOCIO C.V.,2020-10,158714.0,XOTEPINGO
40711,1,ROBO A NEGOCIO C.V.,2020-11,158714.0,XOTEPINGO
40712,1,ROBO A NEGOCIO C.V.,2020-12,158714.0,XOTEPINGO
40713,2,ROBO A NEGOCIO C.V.,2021-01,158714.0,XOTEPINGO
40714,2,ROBO A NEGOCIO C.V.,2021-02,158714.0,XOTEPINGO
40715,11,ROBO A NEGOCIO C.V.,2021-03,158714.0,XOTEPINGO
40716,3,ROBO A NEGOCIO C.V.,2021-04,158714.0,XOTEPINGO
40717,3,ROBO A NEGOCIO C.V.,2021-05,158714.0,XOTEPINGO
40718,2,ROBO A REPARTIDOR C.V.,2019-01,158714.0,XOTEPINGO
40719,2,ROBO A REPARTIDOR C.V.,2019-02,158714.0,XOTEPINGO
40720,0,ROBO A REPARTIDOR C.V.,2019-03,158714.0,XOTEPINGO
40721,1,ROBO A REPARTIDOR C.V.,2019-04,158714.0,XOTEPINGO
40722,1,ROBO A REPARTIDOR C.V.,2019-05,158714.0,XOTEPINGO
40723,2,ROBO A REPARTIDOR C.V.,2019-06,158714.0,XOTEPINGO
40724,0,ROBO A REPARTIDOR C.V.,2019-07,158714.0,XOTEPINGO
40725,1,ROBO A REPARTIDOR C.V.,2019-08,158714.0,XOTEPINGO
40726,1,ROBO A REPARTIDOR C.V.,2019-09,158714.0,XOTEPINGO
40727,0,ROBO A REPARTIDOR C.V.,2019-10,158714.0,XOTEPINGO
40728,0,ROBO A REPARTIDOR C.V.,2019-11,158714.0,XOTEPINGO
40729,0,ROBO A REPARTIDOR C.V.,2019-12,158714.0,XOTEPINGO
40730,0,ROBO A REPARTIDOR C.V.,2020-01,158714.0,XOTEPINGO
40731,0,ROBO A REPARTIDOR C.V.,2020-02,158714.0,XOTEPINGO
40732,1,ROBO A REPARTIDOR C.V.,2020-03,158714.0,XOTEPINGO
40733,0,ROBO A REPARTIDOR C.V.,2020-04,158714.0,XOTEPINGO
40734,1,ROBO A REPARTIDOR C.V.,2020-05,158714.0,XOTEPINGO
40735,0,ROBO A REPARTIDOR C.V.,2020-06,158714.0,XOTEPINGO
40736,0,ROBO A REPARTIDOR C.V.,2020-07,158714.0,XOTEPINGO
40737,2,ROBO A REPARTIDOR C.V.,2020-08,158714.0,XOTEPINGO
40738,1,ROBO A REPARTIDOR C.V.,2020-09,158714.0,XOTEPINGO
40739,4,ROBO A REPARTIDOR C.V.,2020-10,158714.0,XOTEPINGO
40740,2,ROBO A REPARTIDOR C.V.,2020-11,158714.0,XOTEPINGO
40741,4,ROBO A REPARTIDOR C.V.,2020-12,158714.0,XOTEPINGO
40742,3,ROBO A REPARTIDOR C.V.,2021-01,158714.0,XOTEPINGO
40743,0,ROBO A REPARTIDOR C.V.,2021-02,158714.0,XOTEPINGO
40744,1,ROBO A REPARTIDOR C.V.,2021-03,158714.0,XOTEPINGO
40745,0,ROBO A REPARTIDOR C.V.,2021-04,158714.0,XOTEPINGO
40746,2,ROBO A REPARTIDOR C.V.,2021-05,158714.0,XOTEPINGO
40747,0,ROBO A REPARTIDOR S.V.,2019-01,158714.0,XOTEPINGO
40748,1,ROBO A REPARTIDOR S.V.,2019-02,158714.0,XOTEPINGO
40749,0,ROBO A REPARTIDOR S.V.,2019-03,158714.0,XOTEPINGO
40750,0,ROBO A REPARTIDOR S.V.,2019-04,158714.0,XOTEPINGO
40751,0,ROBO A REPARTIDOR S.V.,2019-05,158714.0,XOTEPINGO
40752,1,ROBO A REPARTIDOR S.V.,2019-06,158714.0,XOTEPINGO
40753,1,ROBO A REPARTIDOR S.V.,2019-07,158714.0,XOTEPINGO
40754,0,ROBO A REPARTIDOR S.V.,2019-08,158714.0,XOTEPINGO
40755,0,ROBO A REPARTIDOR S.V.,2019-09,158714.0,XOTEPINGO
40756,0,ROBO A REPARTIDOR S.V.,2019-10,158714.0,XOTEPINGO
40757,3,ROBO A REPARTIDOR S.V.,2019-11,158714.0,XOTEPINGO
40758,0,ROBO A REPARTIDOR S.V.,2019-12,158714.0,XOTEPINGO
40759,0,ROBO A REPARTIDOR S.V.,2020-01,158714.0,XOTEPINGO
40760,1,ROBO A REPARTIDOR S.V.,2020-02,158714.0,XOTEPINGO
40761,2,ROBO A REPARTIDOR S.V.,2020-03,158714.0,XOTEPINGO
40762,0,ROBO A REPARTIDOR S.V.,2020-04,158714.0,XOTEPINGO
40763,2,ROBO A REPARTIDOR S.V.,2020-05,158714.0,XOTEPINGO
